cfs_run,forecast_year,forecast_month,eri_basin,eri_lake,eri_land,hur_basin,hur_lake,hur_land,ont_basin,ont_lake,ont_land,mic_basin,mic_lake,mic_land,sup_basin,sup_lake,sup_land
2024080212.0,2025.0,1.0,2119.828953,392.9921743,1942.636983,6017.632491,1202.98027,4632.197489,2194.425287,235.3165199,2308.244634,3665.922599,945.5906362,2649.912391,5476.619267,2013.716053,3485.11037
2024080212.0,2025.0,2.0,6185.733155,1035.758511,5935.896306,9367.582846,2046.983801,7349.500476,4362.211628,479.7275448,4611.743114,8128.687014,2236.540485,6218.791415,7275.228013,2683.794856,4658.499092
2024080212.0,2025.0,3.0,2606.170871,417.1125061,2486.07672,4390.826123,819.6802803,3678.165232,1286.066441,138.5696725,1455.048142,4871.676324,1435.177788,3677.621703,4136.781173,1320.99725,2997.075266
2024080212.0,2025.0,4.0,2713.134307,417.497859,2877.65194,5886.063338,1129.009153,4621.467436,1765.633876,184.8274751,1945.961018,5555.315808,1485.840725,4246.110208,6504.534705,2135.499288,4629.948531
2024080212.0,2025.0,5.0,2989.437533,496.4940466,2873.752029,3419.081264,706.4621273,2898.890406,2161.435878,235.0630361,2371.541428,3277.536605,929.4331657,2573.688616,3060.291046,1000.766375,2187.486428
2024080218.0,2024.0,8.0,3027.252523,462.0780735,2915.887375,6666.418987,1477.92967,5266.736368,2290.886494,266.783331,2331.382746,6444.253583,1663.831425,4970.191331,4636.752956,1326.746821,3687.062442
2024080218.0,2024.0,9.0,1866.499003,273.4926117,1879.184585,5837.088199,1254.097196,4559.856276,1631.610775,170.594823,1682.866512,4353.59674,1258.170814,3254.56351,5001.67164,1727.427041,3383.404207
2024080218.0,2024.0,10.0,813.2566964,119.012584,819.9310999,4402.172069,814.549583,3443.41495,723.6597137,74.57142868,757.6746399,4413.71776,1052.783187,3401.962208,8124.093885,2804.431825,5528.378001
2024080218.0,2024.0,11.0,1551.880302,275.1105424,1422.324149,6136.912733,1182.780357,4711.253963,1697.22192,186.5349363,1708.167325,3232.676186,741.5770957,2510.798113,7902.380576,2938.848608,5000.078181
2024080218.0,2024.0,12.0,1243.502091,191.6502321,1278.909327,4533.657711,945.662607,3391.745369,1229.133467,124.082804,1350.700279,3590.200465,959.7550911,2671.589616,5180.836598,1795.733996,3510.437307
2024080218.0,2025.0,1.0,2880.346808,484.9466182,2767.938083,6181.946475,1270.252677,4884.483358,3312.809134,353.5026364,3537.934151,4041.379635,1065.626241,3061.317869,4113.269279,1402.515485,2804.496296
2024080218.0,2025.0,2.0,3311.025736,581.9900496,3049.392081,6676.018385,1582.342867,4994.251853,2589.591468,287.9394443,2724.291358,3650.795388,877.8092009,2842.194598,3227.589951,1195.712284,2053.440236
2024080218.0,2025.0,3.0,2618.064414,439.9372881,2511.464839,6286.81312,1379.361316,4763.675277,2047.405275,218.2467097,2242.885556,4926.957361,1302.540362,3756.421757,5216.705428,1863.541971,3453.207062
2024080218.0,2025.0,4.0,4931.692508,811.1964856,4688.297719,8520.078895,1822.962947,6756.302091,3300.857909,374.5021045,3544.082684,10532.25894,2855.744306,7903.059269,7986.354193,2767.727303,5468.365388
2024080218.0,2025.0,5.0,5935.543073,947.8516577,5758.413212,5869.652068,1216.275025,5076.495405,3272.726082,378.6206904,3500.548253,8004.012522,2270.405325,6299.724546,3769.465359,1136.113643,2893.75021
2024080300.0,2024.0,8.0,2789.146297,455.6977026,2726.430649,6689.952373,1481.118178,5428.761071,2085.762757,229.3957831,2383.285104,7519.388656,1800.194389,5811.899848,5029.38322,1651.784511,3620.001017
2024080300.0,2024.0,9.0,3795.243738,640.1100756,3526.500061,7416.22275,1607.165136,5611.414498,1595.969106,179.6582147,1733.189686,5614.534035,1570.324508,4188.524978,6377.749609,2177.871112,4386.438061
2024080300.0,2024.0,10.0,1181.297522,209.6545551,1118.700197,4856.893408,868.7416472,3911.958999,1878.306737,192.8571423,2072.412121,6210.005571,1833.786678,4354.256773,9028.655034,3190.614562,5991.863484
2024080300.0,2024.0,11.0,4828.385488,808.484055,4564.494229,8864.621626,1970.388437,6866.378493,3608.725921,401.8089241,3810.629972,7695.794378,2028.916997,5855.619513,5928.76073,2016.511636,4058.690002
2024080300.0,2024.0,12.0,4277.353482,742.8466882,3986.365291,10022.45669,2126.195568,7607.791336,3246.876094,343.6393813,3504.496772,7902.943606,2059.637581,5949.739356,7477.4937,2800.496743,4782.482167
2024080300.0,2025.0,1.0,2627.238637,452.5101167,2534.933038,6435.585781,1325.201983,4913.206108,1924.368878,204.4483794,2074.336944,4258.990569,1081.07305,3201.583321,5181.152448,1918.707159,3291.716564
2024080300.0,2025.0,2.0,1925.230099,348.2582623,1825.269956,4761.970407,990.0868262,3639.514201,2119.56225,237.072818,2233.974398,3047.358943,762.8226471,2285.98797,4497.991198,1587.228151,2980.451829
2024080300.0,2025.0,3.0,5615.827229,894.5317354,5639.043508,7193.270614,1656.388662,5600.528521,3826.39925,422.7775998,4239.223346,6674.473402,1768.254365,5231.572382,3483.033195,1185.680623,2409.638555
2024080300.0,2025.0,4.0,4595.44145,729.3809617,4440.341418,6036.044063,1366.190759,4768.526587,2616.579393,291.2601823,2908.006739,5866.085366,1554.722462,4634.040706,4528.859892,1497.426301,3213.165637
2024080300.0,2025.0,5.0,1463.673407,224.8374054,1463.604509,5231.178587,1067.486504,4053.480607,1513.537953,152.7006979,1639.391749,4269.65709,1142.865891,3218.005951,5869.060126,1903.74604,4200.229445
2024080306.0,2024.0,8.0,2881.647227,489.8949696,2742.478442,2792.066351,488.7452936,2550.084028,1345.78025,145.9640286,1585.485726,4417.39839,1114.56445,3602.283219,4802.391077,1433.721683,3702.173103
2024080306.0,2024.0,9.0,1975.650263,316.4267561,1910.492146,4505.672741,968.5775569,3568.498673,1529.310556,166.9407176,1629.719454,5422.723096,1437.042043,4289.867788,7977.479483,2617.903825,5679.214409
2024080306.0,2024.0,10.0,2997.407672,460.6747796,2955.769541,9597.492556,2130.598235,7160.397452,1738.283118,175.1286938,1878.382995,9109.901557,2478.776463,6884.339667,10610.76148,3670.187542,7239.507345
2024080306.0,2024.0,11.0,2053.638267,388.6579974,1854.275484,3662.603335,775.2344728,2885.922204,2152.080937,235.8804668,2247.459286,2312.708047,555.6856094,1780.718306,4054.608651,1469.940896,2594.105534
2024080306.0,2024.0,12.0,3343.955659,554.6771991,3183.883373,9804.985471,2249.920857,7290.02196,3006.724716,324.6394033,3181.52001,6397.097184,1770.797949,4690.600068,5096.435159,1879.201366,3238.782049
2024080306.0,2025.0,1.0,1973.903687,353.5174884,1847.375522,4435.233648,1099.186924,3193.833188,1541.306929,170.2928157,1633.919947,3223.833632,924.9161284,2305.068995,2832.720694,1167.502495,1591.020032
2024080306.0,2025.0,2.0,1908.645798,339.0500675,1831.116553,5692.892545,1180.200026,4276.837227,1796.508986,183.1392704,2023.687125,3671.431927,959.4118166,2697.222064,4514.641432,1700.337128,2832.221351
2024080306.0,2025.0,3.0,2956.597412,491.8168407,2837.211652,6615.657695,1349.721087,5193.64902,2298.320783,254.3972654,2479.282753,4788.858818,1171.518908,3712.97642,6433.05854,2348.352026,4166.702106
2024080306.0,2025.0,4.0,2299.181492,408.5838866,2121.428502,5447.514768,1070.512917,4397.230173,1628.114322,179.4019592,1779.593144,4724.708777,1287.149129,3483.701393,7079.750799,2198.810626,5173.868016
2024080306.0,2025.0,5.0,2866.489202,457.1983822,2882.895222,4101.759176,919.7546698,3278.329197,1666.61744,196.378552,1719.99852,4542.783788,1124.24972,3636.000474,4425.028698,1519.511941,3167.293414
2024080312.0,2024.0,8.0,2143.108754,384.6701299,1921.223627,2499.581958,405.8582104,2237.452593,858.4907397,80.46356247,1109.137475,5345.970332,1543.707654,4113.914902,6169.780605,1986.60575,4454.996913
2024080312.0,2024.0,9.0,1710.804458,261.7994104,1738.612667,4434.686933,960.5762932,3438.085864,1235.456916,117.6901181,1398.996851,4252.987678,1196.032097,3254.671085,6215.559189,2128.77858,4270.677741
2024080312.0,2024.0,10.0,1606.697378,293.0583264,1461.321141,2999.509033,557.7074064,2498.750541,1850.160534,192.5728978,2022.359709,2543.864614,626.4613287,1980.310274,6190.654377,1835.591921,4603.561288
2024080312.0,2024.0,11.0,3499.335277,576.0211578,3419.794212,8906.283637,1798.708342,6890.887515,2316.285131,255.9267864,2447.969727,7400.251424,2065.430696,5456.858574,8620.467003,2897.808066,5931.868606
2024080312.0,2024.0,12.0,4582.912367,766.1345134,4377.964186,8430.621403,1819.001151,6527.204728,3823.507664,403.3975913,4072.563946,6942.673739,1844.212484,5266.880533,6304.733807,2304.761371,4068.826538
2024080312.0,2025.0,1.0,2033.776876,350.8257863,1979.532286,6489.261148,1291.350705,4926.253122,1856.551406,187.6848413,2065.76133,4690.739914,1179.235408,3504.185357,8565.065159,3165.148335,5457.626321
2024080312.0,2025.0,2.0,1534.939492,259.1648673,1505.597546,3919.362612,862.7212221,2902.144491,1157.183403,120.6913105,1292.415559,2781.110171,766.2111152,2021.536066,4131.567209,1549.181248,2559.322929
2024080312.0,2025.0,3.0,3827.852294,636.3168163,3596.868495,7537.232254,1681.211144,5980.251596,3060.834899,348.2422597,3133.208211,5992.572857,1722.414824,4496.364626,6200.123127,1927.345429,4499.624058
2024080312.0,2025.0,4.0,5201.441231,829.8094242,5139.995803,9018.918079,1986.538138,7071.386195,3902.145966,453.0334406,4084.472166,6571.066641,1840.321041,5072.992655,7024.297638,2310.895674,4922.455663
2024080312.0,2025.0,5.0,3691.522663,603.5686528,3496.061771,5594.764753,1282.318467,4490.260242,2070.548417,247.3021065,2172.29356,6949.429116,2014.026143,5397.008576,6582.200009,2013.691162,4875.392403
2024080318.0,2024.0,8.0,2975.669754,400.4838455,3201.390104,5998.62514,1430.303364,4500.879154,2089.328938,237.9570076,2285.690904,6715.635543,1672.606814,5133.489516,2257.386567,604.4519189,1907.08068
2024080318.0,2024.0,9.0,2275.625543,406.53134,2101.888582,5658.90475,996.8959598,4715.669165,1370.017852,156.6349807,1388.178974,3929.094835,1017.625188,2966.806023,5680.315085,1745.593245,4234.343056
2024080318.0,2024.0,10.0,3018.40991,529.69846,2779.983504,4685.061102,1089.149406,3627.604645,2596.833803,293.4640564,2616.663593,2439.301401,617.5588551,1946.428306,1889.000154,587.9641977,1410.71959
