sup,eri,ont,mih,month,year
-671.7898679080331,537.3618993324221,1095.7463225806341,2065.4359193313535,1,2025
900.5905358309545,1815.917600662368,1735.0961349646882,6712.700550468786,2,2025
-596.4986578605926,1939.7303912286927,1646.6017115512584,4279.090512622929,3,2025
-698.9877629945413,287.2608835257839,915.3502555612857,-0.5404124152446457,4,2025
1741.0278076919667,337.53941585628405,679.4335817551009,1514.3144193474052,5,2025
-742.9400880895846,-580.7049046300635,260.4473322579387,-1660.3349177979917,10,2024
521.139321757847,-723.5366858670441,422.9819676203555,-54.31727271235786,11,2024
-922.0041825698331,-228.288366755864,640.7134285351085,288.48222161814647,12,2024
219.2456182968583,489.43932932125193,1249.6859934926251,3642.25086509828,1,2025
-727.863307781085,1712.3657422140607,1593.0215797287187,2608.5732456904634,2,2025
565.0031354669139,1426.6537535285647,1413.965914726224,3812.429756988111,3,2025
1343.827287689051,1371.4966307631275,1219.6886197314802,3595.4973532253925,4,2025
1794.8821286187467,209.67479264479505,1039.1983762906525,1686.4697991990822,5,2025
-1113.5074462960192,-807.8646154526518,415.0173341200548,-1097.1018903467493,10,2024
-652.5862769551877,368.6098120236322,871.1238717591033,104.06729876222289,11,2024
-514.8643039721978,620.6232361636036,797.130467503842,1908.1019664170003,12,2024
-914.8960603463188,195.87140592497258,711.717790506719,517.5092978824428,1,2025
-740.3266097863507,821.487584312196,1177.4721369462177,2447.4985720791647,2,2025
296.71401871029434,768.383655317922,981.5961979148011,3127.6607336466386,3,2025
1808.816303243647,2460.4039097617424,1756.0263581025927,4159.949414978186,4,2025
2319.0213661629055,218.42589829687824,656.8661434174952,1765.9429800620837,5,2025
1303.6277473336988,-778.7438737487371,357.28275158032454,-459.92839369466174,10,2024
297.4597676606736,-706.0914870553286,415.55219105309584,-1390.923046627343,11,2024
1684.922533829593,1913.7874915111215,1875.0635262396404,2911.9488294408648,12,2024
-637.9122877741715,213.9015409037138,798.123530472689,840.4045271651348,1,2025
-1166.3312453608864,422.92446272762277,916.4087487412512,438.3086277226698,2,2025
656.7646729955746,1824.245602201749,1651.1629971015482,2619.475847102728,3,2025
3234.112595586592,2388.281207870757,2053.3311584122466,7988.918239895627,4,2025
338.40311685702886,1819.8872788849376,1975.1468907131546,3852.4067863760324,5,2025
2970.5637464118245,-667.598166944164,-89.5369931589039,777.9433726174739,10,2024
-654.4823847621478,315.28536283499665,875.8750731457189,-224.820022641989,11,2024
-1158.3011466929952,918.3258762464618,1233.08329328795,711.1317926846932,12,2024
-649.1314625209352,1619.2305327437432,1383.3378100754883,3521.972072104529,1,2025
-1202.6754729476042,971.4370460533821,1315.493788530106,603.948806911354,2,2025
268.10579024594654,1798.4933047798547,1641.362678355238,4764.215289613359,3,2025
516.44877193124,659.1816725276951,1047.7959807059108,3215.409063895853,4,2025
379.2772827259498,1206.0255338183779,1693.2126533847565,1271.7902033571713,5,2025
1821.9132024016521,-972.5909931213866,174.83411298517865,-1503.3591794213526,10,2024
489.76921571411594,-688.0495408703155,198.17365150641888,64.12073474226554,11,2024
-185.19305468311381,2705.548219729493,2123.5005120641117,4325.749741008984,12,2024
-1258.8334225403923,223.92944413242947,871.4711015172777,60.04922849621653,1,2025
-44.009915309948155,1896.231671350374,1524.4981319577169,3184.9728270749215,2,2025
-513.4655636257005,568.1321131439101,895.8032291359254,2405.1783023095913,3,2025
1891.9187255213265,2016.4825836708098,1485.1679067302625,4429.365960666448,4,2025
1214.5165094227145,872.594247507623,1288.1763832002896,1537.325315788575,5,2025
1977.7237551065205,503.749556808737,751.8724682362893,1226.4971383719537,10,2024
438.24552414432696,140.93095188828465,496.61745531390125,3011.3215853811203,11,2024
-346.0820937297492,1532.1101174631794,1256.6718777132232,2429.308880073346,12,2024
-798.5143295305347,579.8863300998448,1205.6959968754443,2011.7851122915686,1,2025
-1015.3593428653076,73.86247122624616,609.6946380379839,238.7175224414159,2,2025
-332.54781381222097,1757.5142428811548,1626.9583682641655,4341.58016600853,3,2025
-414.5378658787288,1191.269529497265,1769.4754373572032,1053.8104925553428,4,2025
1300.6547915411215,-31.93809435175592,583.9373771647148,714.0324050914674,5,2025
417.2354308185468,-792.6123005585541,635.3138167174329,1086.9980999518905,10,2024
1392.3147903425102,-505.2500912955725,570.8121140249762,1152.3113457436677,11,2024
-1428.1542009408777,-381.22214992459,741.3798211978965,-486.7316263270304,12,2024
-941.2672511821006,480.7797506890587,922.9409676172809,2141.1939472743074,1,2025
-151.64810903622015,1264.6429035301346,1387.388276282869,4144.553444768723,2,2025
-453.0459212762062,703.9629185997558,1332.0145130987635,662.4154150400987,3,2025
718.6053875939342,2814.1867700646762,2115.3199624356284,4662.9128145838695,4,2025
1372.4413672042701,-84.73624274771839,272.66132617980156,1299.247670012623,5,2025
-652.7047669745534,-609.926900762493,362.48977246129834,-428.8942610214931,10,2024
-377.09841005081057,930.468558303244,978.7269400477255,1430.7407842157425,11,2024
-505.14519949791065,-614.3563493965189,402.7440793447672,318.1565149133412,12,2024
-816.8084585389483,-185.86210983278067,546.9840754602972,-243.1070271892986,1,2025
-694.3517495024744,610.2330967538005,1265.9081189201415,597.876473343124,2,2025
650.9470152543142,1472.019114964398,2157.284393416166,3750.515289399377,3,2025
1507.2212575371213,283.3705260768369,993.4141969146619,2651.95309430137,4,2025
1568.249568358792,-328.4540951698341,341.53643118872515,1971.423233179407,5,2025
-666.4628716198899,207.18119063224526,556.9343090593657,2.1806509284569984,10,2024
-1168.5365842401116,-551.4488225581206,802.2888919321088,-222.6643393952245,11,2024
2407.8935915876627,1144.2127196390418,1482.9794204713662,6366.102614395021,12,2024
305.4354511904826,2163.7439090247135,2244.076383039618,2632.0365562037905,1,2025
-854.4135052585148,644.1406797380665,945.2085986491857,1819.511439222167,2,2025
-293.7431535336475,2843.9915298327824,2127.928947772279,4208.765765582104,3,2025
-396.69024410486554,1328.0739806130161,1479.9806769413449,3573.4208801770337,4,2025
470.3946783459312,985.0054836781298,1745.0089564170937,1408.4871143023422,5,2025
619.312702858661,-271.39767046936686,594.510425464884,4116.501317457189,10,2024
-31.022007882998196,951.5454795690314,1166.1391804807774,2910.139601835875,11,2024
-1376.9886481374738,1418.079251662055,1599.4438866899775,1970.7551861416027,12,2024
306.5424092633184,2642.4250808801416,1568.3521805120997,4966.943478904108,1,2025
237.95821615179352,1683.856364237192,1639.503692212979,3270.9004555982087,2,2025
-225.68723799163263,2275.798318489493,1651.853999531805,2800.9501957007406,3,2025
2273.9143379310685,-8.822520184417726,516.3533678051626,3454.447426189977,4,2025
1653.222296742702,839.2445913133666,1048.3387406833654,2949.6670964931072,5,2025
-767.3566451128154,-862.0994804181098,418.3912820051604,656.9191881902061,10,2024
-893.3109741250373,336.5311530948417,1216.9382500048698,2996.526057620456,11,2024
-583.1918091296161,1261.4204494790356,1485.011110857937,2617.9619352031687,12,2024
-768.2067565488105,357.18685735355837,947.0614648411897,2303.774736551874,1,2025
-839.6981643289787,137.85009170783826,736.9656001246971,-391.72332626714024,2,2025
-884.3446933306395,1621.5722993371987,1778.8065917770818,3392.11323468938,3,2025
4718.2949199267205,951.8714966968844,1208.4796101587883,3739.2629883037985,4,2025
1723.1491011762796,807.9737197110933,976.6705912880184,3924.567329379537,5,2025
41.55709200486763,-281.54272899218495,374.30744087894686,-1638.6026131497247,10,2024
-991.7420640484743,-587.4980019577283,928.5412239177195,-1085.726315015293,11,2024
-663.7931337211503,1399.094810630904,1623.568652285422,2327.4338579828186,12,2024
-1063.6886632564092,393.3436158574154,1344.7471910687364,2031.2367736891024,1,2025
-516.8793394258096,237.6587290515787,686.8669670197787,1407.2736157737277,2,2025
-292.22727726210746,1894.6910741747997,1630.104499521674,3465.420079983605,3,2025
2472.7672028544266,1193.6035902827855,1627.058614778,7448.203403848128,4,2025
823.1066877244203,30.83503726915535,721.2208248080747,414.75460009706376,5,2025
-1399.7225706520348,-741.6983989964363,156.2382558338354,-1711.3422223820198,10,2024
326.48930576078624,1191.706592534317,1157.1379224998934,3395.9456144092997,11,2024
-446.88653060753086,1390.8290185234728,1538.2333113486004,3571.648560193217,12,2024
-943.3767665447322,68.77322252617284,809.156800579594,122.76582642346239,1,2025
-741.72488699318,1384.645114803995,1562.8596128112074,3143.970801703045,2,2025
953.6755114343277,1082.2542799987218,1776.7135702079868,3070.0651704912075,3,2025
-71.18027852691534,1250.410408909438,748.7126622124205,1856.3498942837332,4,2025
2766.072404601109,960.4605469268091,1064.274605207873,4161.561180855393,5,2025
103.90128341314312,-560.8903668716653,610.9947234203087,-795.9631658595845,10,2024
165.14483400811287,-307.1646329131586,667.2770670294072,2847.904284311382,11,2024
831.6298340527471,2028.5907539106693,1666.5419419059704,4155.283169564147,12,2024
1777.8303823051779,1877.1637136988675,1552.1763224657193,5000.347796286078,1,2025
-1437.061561313349,1238.7784616050806,1329.54345503162,2001.7027340725865,2,2025
-1481.7884279808727,2133.867144110725,1957.986428358388,1394.1815371183006,3,2025
517.0317171722899,1970.928568350819,1713.1913821162511,3972.2389016867846,4,2025
1621.3573548437196,198.94205326391352,259.0815007307351,831.0455274629389,5,2025
2403.6921566739356,-359.78011000292304,380.1138096449919,631.9172497754944,10,2024
-1073.1084075792637,-482.491041538849,448.95189776019265,1701.4024777504649,11,2024
248.09051673587373,212.15260230591866,789.6302084796907,3358.030565929953,12,2024
-265.5134213729541,8.368666306758428,1111.1700474954903,664.7577881269813,1,2025
387.5972285834853,1297.6789914528915,1750.4118561406303,2748.0580488171254,2,2025
780.7116094714529,263.2630981906975,889.9408753744049,1317.7207248228808,3,2025
1509.151410387207,1835.2596387272974,1736.7736506525239,4734.56820567214,4,2025
1021.2347961910571,1414.8869720987868,2378.7122667097246,7234.604637623996,5,2025
-160.36128572316147,-906.7204268352157,107.13362225075434,-2243.404702226974,10,2024
510.10683777049223,1691.3429294995801,1751.0223464905614,1491.1606374889764,11,2024
-1620.8099513648058,-65.52462473398998,663.7701514184168,-258.07296753905894,12,2024
-836.0011594773814,44.20248643154116,673.004491123234,366.8777383821607,1,2025
423.5036771614375,2304.515282852376,2098.0731859050493,4487.256497328671,2,2025
-1886.0076542546576,1966.2970107028902,1882.1850540037476,1767.1477292705956,3,2025
1214.9437499064384,907.4227591496427,1388.19684141085,2571.630671182479,4,2025
1365.3331801172176,874.2056039969807,1286.4884332072188,2965.458279797203,5,2025
2550.7284394497883,315.42132671168287,806.097221887713,1803.0782156888324,10,2024
-1101.1463418377311,-779.9354441181058,370.8070433293626,-1145.8501142192245,11,2024
-444.2885119219154,326.48785443204315,849.9191940458445,1804.976333706699,12,2024
-723.4704890209368,1084.2789565364358,1189.4493806551318,2627.091851778738,1,2025
-738.6710365265021,281.64339820524435,730.3287937741455,481.7133928570888,2,2025
816.7821082489826,3077.8668649931556,2143.395721618789,7697.849581819749,3,2025
97.01035078918835,1583.8550470479154,1853.1577158731843,3281.8859379152,4,2025
515.5313847986619,1282.7634798432264,1980.7397067153795,4480.483449174185,5,2025
-1367.4285578417466,238.8902938392049,827.7674657598704,1029.5856536918075,10,2024
-601.4506134335975,366.2138622940918,1358.614426646383,-125.08202512345497,11,2024
-856.7989903786006,667.7282362477765,1287.7995161455713,4564.9838197355675,12,2024
-1056.2816143299906,601.7001687213333,1037.3610854518886,981.6800714438527,1,2025
-725.2603000772647,1128.536682349701,1725.1511836620793,1174.1737335383727,2,2025
364.71171633109566,1067.6631268630413,1364.6418507337842,3619.2023664429,3,2025
947.4794519858501,1119.881101330654,1205.334402528621,4027.8015210938406,4,2025
2508.3227679060715,682.7936883860765,971.6465297105418,3042.298180504793,5,2025
-1591.675528729089,313.0569999279074,982.9341252172046,550.9101993927093,10,2024
-1525.5188693451314,-396.8043317925062,527.3316677116635,-7.208865564501139,11,2024
-224.8751556591144,1067.7387445508148,1364.7935556920015,4431.991358335936,12,2024
-1119.833907085202,-191.17666725542063,535.3372262349703,450.11468519579967,1,2025
-1083.8342162881509,457.28595015707964,918.3491399019342,1559.4028925682173,2,2025
-58.685409618387666,3319.987263178327,2271.9202362968044,2392.144377114122,3,2025
148.47687753651167,1252.3171441540985,1313.5835935139587,1196.7466719682232,4,2025
864.312809196524,597.923778620431,875.7109808300515,1576.986195779426,5,2025
-1163.7171575100224,-895.3503827212683,228.06011301222588,-1559.521455746799,10,2024
-1084.6470426228298,-845.6354139476391,437.30379664309976,-499.1526823586564,11,2024
-301.72066268577646,907.8052243353901,1132.117605979186,2306.909865740755,12,2024
-443.9473945290174,598.7177864635481,1144.986777150921,2062.5607604196125,1,2025
-479.75432991875164,708.1313645615628,1111.929588908852,2208.575916587875,2,2025
644.2170800307376,1922.3533497222593,1489.1332172093119,4895.397638492466,3,2025
2834.9573167538956,704.0977592502279,1303.5684635207263,5313.9159411517285,4,2025
2655.8994864099914,913.5482054096623,824.6526886289241,3987.725850685475,5,2025
-175.17444838521533,712.8643468640054,818.9949305851085,718.4172748957567,10,2024
-1160.2565314090098,-514.9454506456841,467.7492350505446,-1126.7974711845927,11,2024
-1371.2211749286826,1555.4742007854084,1483.1968696584988,3715.3469725989708,12,2024
-760.7711631116945,517.2323960714573,907.1555178271844,2181.967833062795,1,2025
-115.60144969480075,369.8285165843584,994.1999361371832,2918.3370986219056,2,2025
419.03025483063516,2075.0969490625675,1653.4941355369454,3878.232146936465,3,2025
1278.0076264978331,872.2285226592061,907.3250567321747,3593.4242245881483,4,2025
2418.9820133154244,790.9800198770897,1443.1604624621068,6288.068497105009,5,2025
209.01149673961254,300.1713699592581,1045.1536995741226,1298.535018404993,10,2024
-18.021227123570043,932.3729437779787,990.732480396485,3129.2339590270108,11,2024
-874.7453156216002,1304.4212290165397,1789.94043859797,6.691839982461261,12,2024
-865.3316869296596,804.9278916840814,795.2317139656584,1632.9175343836566,1,2025
-658.2855911207353,330.92018087191974,857.1630513897219,1423.7658447621939,2,2025
-191.29725069520146,3245.77443273521,2499.1227708475685,6491.337104512404,3,2025
2781.7126911602872,831.9170080800222,919.5986911363374,3877.0430118152003,4,2025
1929.4861786399883,1123.9649331405108,1421.0130700415293,5396.367793067864,5,2025
2777.383004478244,-245.34474004212666,130.21356283491787,2629.9662751900937,10,2024
679.3616739685523,-227.24095621175888,471.38194753112157,1330.8083086181819,11,2024
-1429.4430335198404,282.36001089554145,1107.2876588978577,402.0468604591665,12,2024
-457.3216130790315,161.85470696590346,764.9348944157209,1384.4805056101568,1,2025
1623.8194997372998,1686.4871975547478,1977.9182387305534,5148.247759171958,2,2025
1797.137430294083,2060.0970093821843,2027.193761875336,6593.096968035955,3,2025
1015.8382097065086,1328.4479762783137,1477.6101361915617,5201.388081226252,4,2025
3051.6520160274313,650.7335285068933,736.699117796398,3258.737133098786,5,2025
1345.1483863661254,403.04156036898127,492.98224085200627,1605.7237207886303,10,2024
777.7973901372038,2214.128786057161,1668.279310992891,5874.888321515882,11,2024
-70.12410216232456,539.8982357491692,1019.3982663164252,4179.485944988946,12,2024
-882.5846679899455,465.04613623098373,912.8821066639516,727.2812844637515,1,2025
-986.6990398343678,1136.4811280438748,1846.0114669632667,1044.232605944451,2,2025
-634.5021313746529,1018.2498905887853,1220.6325984659406,2739.7760781672346,3,2025
-661.9865560474204,796.3970606885664,940.5856685688982,504.316759455548,4,2025
1372.1740267292987,274.13983530624705,371.20812091473374,1711.784692490228,5,2025
408.9197676415515,-646.1478670790905,-108.48998605145653,630.1355686100828,10,2024
-581.4810818952701,39.89210028902971,795.8449477212024,1776.4103849311866,11,2024
-895.4072560523973,492.7387695053348,973.012940435247,3144.01209989636,12,2024
-1255.4173672140582,95.71239311213469,756.5326752851804,429.87043851901626,1,2025
-660.9677661686251,432.6460392899665,697.2861980037936,851.4853191004945,2,2025
545.7496973068091,1110.1632855116743,1235.9635218399471,5564.542808141345,3,2025
272.5813759049877,899.4583001752086,1270.681367701261,1979.413829012141,4,2025
1929.2199166268383,399.18037349290125,698.6113625619522,1312.9665374615424,5,2025
-292.2083670835925,-686.6956301819682,288.7328541907841,-539.15785897148,10,2024
1053.836739820109,2280.6448331596157,2149.7941147516535,3604.1246954957032,11,2024
-1270.3035547247728,-218.94835425943074,722.1601790817901,-364.5263227494388,12,2024
-403.10357217762703,289.733285626613,591.6229993178814,312.827596033178,1,2025
-955.2486456631082,1278.5872812108453,1537.833058504148,1629.9923223500532,2,2025
434.2603469570172,1629.9744292119376,1398.764897179607,3059.4113835460716,3,2025
100.66423709888909,342.5337146421549,880.0234671430089,1435.8194914540918,4,2025
1610.2637972931404,565.5566462427963,944.3038886406695,1480.6965310840878,5,2025
1837.2074024586682,301.3988231232364,1009.8256843019659,3760.552669251557,10,2024
811.9823890407106,-502.1625977209942,329.1221935262871,1087.015726262459,11,2024
-821.2916846637295,578.9158981786575,1607.124254553569,1289.796202401726,12,2024
387.49928625079497,793.1559225673041,1287.4151651267505,2604.124978359321,1,2025
-370.04761611206004,458.2280787821614,948.0982002238056,1600.1424456685647,2,2025
-962.4647448811938,921.5702233141429,1044.982219735263,1221.7119274446645,3,2025
904.4636805242448,542.8170625991064,979.8246334988307,2300.5787260380957,4,2025
911.646836186189,449.18043944032496,679.820939230864,3305.532205882731,5,2025
-391.68354894700315,-508.64709577192843,290.4010177883663,-290.2583084753801,10,2024
-954.1361255019538,84.94579853660991,1479.47632326059,2798.810967202421,11,2024
-713.5359146099986,426.04363913342786,1297.363538102061,767.8739164198028,12,2024
1719.791293875963,681.9641772795683,1250.2461533969604,2999.668473254933,1,2025
-606.6329666819288,1683.5013500822383,1518.8242155530756,2107.3053496501825,2,2025
-590.8869935680236,993.5933261057336,1660.8909438859191,2428.313530227749,3,2025
288.41254050247835,505.6901471830987,790.2973219472881,1104.232155265266,4,2025
3501.674240797136,1733.9555364534929,1220.9890739535049,5629.853940349893,5,2025
2049.2379028956884,-204.9304387682514,320.3651387077456,1539.7958739238409,10,2024
612.453664594962,374.2923482795551,1061.8135841840904,733.837904700205,11,2024
-441.02483430508323,-321.7544738642798,477.6887426148687,1776.3520219459385,12,2024
-631.3730277504696,929.1907063457408,1321.9723510667093,2457.508648562003,1,2025
550.4202440983529,1793.8355815227997,1635.6618112972728,4211.654133744653,2,2025
-191.6393323130617,2499.8193585408626,1891.3005347904977,4768.587018374921,3,2025
786.3708006141317,1009.6024027716342,773.3765624562454,2115.322367504355,4,2025
2639.977569209739,1888.6226919729645,2063.7213879925566,8005.595341182845,5,2025
422.82694144031734,422.6616022096437,1032.9965126845457,4366.41503354943,10,2024
-586.5892804852278,396.8291161138628,1525.3656921844718,2174.6570391225923,11,2024
853.6639127091674,2031.9406564882859,1465.4787222549458,5434.5885373626725,12,2024
-747.0072364256339,582.7227014277779,1374.4263111915163,1871.2510214105769,1,2025
415.28114454253546,2225.372125298625,1639.3909353688427,4039.600521586258,2,2025
778.3247583665493,1726.9324446944702,1055.3583029165654,3439.541429647251,3,2025
1073.0514327820947,957.8020337758876,1214.4017091168416,3888.533084331239,4,2025
1106.7192899517045,234.03899129142667,383.17429593055033,360.98560541435563,5,2025
2203.4396246053134,535.1378463190782,850.8395726841312,4662.837237075638,10,2024
-878.1505459468458,20.306742477147736,962.7649170684973,2802.15290004701,11,2024
-1025.3501549646835,263.0618946211132,1142.5967790626617,701.3660667461386,12,2024
443.91306502187035,716.591183875317,1711.6391690534979,3421.9033135342115,1,2025
-1233.6174883190415,708.7865270670502,879.135208642803,1283.5364714724317,2,2025
938.2503755637262,1848.462237496764,2079.225161527344,7005.590597912745,3,2025
408.61032915151395,1307.6739676880306,1343.4952020444057,3440.5500018795783,4,2025
1773.3631059543425,458.8562129895119,665.1826835041745,1818.1026940873367,5,2025
-109.57987779026166,-245.7030891072634,494.2525134389772,673.0720712978223,10,2024
111.85280322091603,333.2611370818613,965.381469983371,1508.0893069592094,11,2024
-664.1249126904545,87.08588251882418,811.5559507090318,126.54368777607942,12,2024
-367.1227700823431,916.4052967529476,1280.844600364297,2098.306059788227,1,2025
-1004.8776230756898,597.569967853138,951.7481779130592,463.14478494977584,2,2025
-151.3485064969875,1288.4996112052,1523.0877127926256,4592.455289983521,3,2025
1123.9499066981975,1767.6365873822454,1628.3545717867448,6043.864015907107,4,2025
617.25991036576,54.470811558474,584.2030385168275,158.10407877947182,5,2025
2695.774328593695,-349.85285555264204,643.2459702834651,3759.3193903807614,10,2024
409.421922988191,1349.8305531138417,1723.9167141488888,5678.900068629996,11,2024
-865.2091890053034,982.4799641012935,1290.7201377970925,2075.9040494448236,12,2024
-869.4156131021305,1067.3452052715227,1162.8250298564565,1617.2493762369675,1,2025
-50.93182782417807,1809.098466730065,1693.1397343915369,3590.365292521983,2,2025
695.7030008032459,875.6309404529072,1369.9668020300555,4601.214323008435,3,2025
1336.9230004351516,901.9631917094868,1192.4216190924826,6511.398631618577,4,2025
2328.0180643457097,-75.04570868870792,965.5421841848168,3519.873230578406,5,2025
1587.6677089948623,-1074.6174943897104,-18.90325250234332,113.58431332424243,10,2024
1246.715017739984,-202.69697681933565,578.0044222657879,3461.112307837573,11,2024
-922.7341916714836,1534.18135915851,1648.8371895751484,2254.9137817804462,12,2024
-505.88615877135317,1252.8032030376155,1317.3748880493667,4668.203139773483,1,2025
353.1238476730525,1609.4048045686372,1687.676953638356,5127.485045063482,2,2025
-435.69457595769313,1027.0644148622653,1024.668491146045,1342.7800598494628,3,2025
1386.814037730164,1058.9046437576308,1206.7817845607115,3066.2131888083804,4,2025
2226.7437140359298,568.1406706724304,783.1443410111423,3839.9384774313103,5,2025
697.0144040946639,-969.4476788462202,-228.17383999010076,1.6432792947357484,10,2024
-1005.9963186200398,178.5851327526898,1446.348302373904,388.52469386424536,11,2024
-1064.48924793864,1168.3312024083198,1455.969004822236,2180.141217147916,12,2024
-537.4853776860823,623.2906294874382,1011.9414027313304,1241.5846863673978,1,2025
-35.46157910420993,2378.801839916645,1382.1628780779258,3446.221996830901,2,2025
-134.8299935911523,1340.911319663472,1441.5378713338198,5373.380049321418,3,2025
537.7683597451916,3041.8198701563156,2491.322487478523,4394.729473364083,4,2025
1305.0260133665988,109.94531091878866,410.05577004024144,807.5467668185725,5,2025
906.3052010273404,-171.2712166771522,343.58601273992076,384.4605282739435,10,2024
-627.6593389038944,268.15737612289263,1035.8517735679072,-494.5646393693587,11,2024
-137.24992136080255,1244.762035893111,1697.9132064824853,1549.3289308708474,12,2024
-675.5461764284842,316.7369818386606,698.6489145209999,1284.0890700039856,1,2025
-620.2812446057819,435.99896203573303,766.1307242940484,870.7956049242616,2,2025
245.2671131315342,1673.9882930863037,1458.3106209734,4963.456472100503,3,2025
1454.3467510641344,1411.572680301074,1546.7382894548468,4318.5050148272985,4,2025
1569.8854455579497,129.51216339592804,827.8661597384935,233.19747626624303,5,2025
574.5832551324182,-319.12242464438395,508.03127298713844,357.91224962534716,10,2024
-542.2345475874354,-15.606331290737444,512.3429539689383,197.2388131060202,11,2024
-922.5458891971884,952.1546460200937,1603.918111664928,2174.9708207039716,12,2024
-553.9982282206774,449.6577284429162,759.0270893409654,614.657565892946,1,2025
-647.7155744244706,796.2830828957392,1129.1498183184788,1629.90787332377,2,2025
-1255.648634437604,1782.2740350557688,1702.9045053507052,2628.511950847962,3,2025
3954.0189607539123,1696.9924921009547,1845.6239977347132,7121.906950537961,4,2025
2431.341995178673,462.24468627814673,921.9815874709359,2729.3655629242735,5,2025
5588.848042181946,-644.8374783133881,145.09195566027302,2313.981235512896,10,2024
2443.8628597877323,-690.146327375279,584.7644949306447,1846.1991598613877,11,2024
-15.371063044850189,1018.5675105826333,1361.0034656757698,1045.634377652248,12,2024
161.71980319892555,1333.3251011731977,1275.6641802531935,3167.753647369457,1,2025
-531.0573589105097,-136.72597938561694,764.619262937779,610.9793336735252,2,2025
-177.79547069846444,409.28562300049344,771.9858272042604,1181.152955964813,3,2025
484.2223153413154,463.8793449325412,1062.8938724036664,1580.3342842252232,4,2025
1213.51149765543,1149.1904786770854,1163.0085308321175,1993.0290711195491,5,2025
840.3560437481947,-733.993795875587,134.43386178749506,8.31960172904428,10,2024
-965.0541535363054,-845.8522500546396,657.9772708428568,-1064.8216265780748,11,2024
-1016.7085182406836,27.081397353749708,1050.361482455087,-378.9491381490543,12,2024
-718.324045246577,637.5272890703686,1195.2728665984293,1723.47959988565,1,2025
-630.6305446446554,245.46408526417474,474.2123191571178,768.4746963051039,2,2025
-569.6460204414079,1200.224659534058,1483.040027186179,2369.859862335898,3,2025
287.88118887890323,-187.33085284770095,607.61521325778,1325.4075920600703,4,2025
1975.2622798089717,309.7042673469238,596.3600995956572,2049.851995323654,5,2025
596.9689326057784,-320.8206321280272,123.68575119024104,817.7166262269816,10,2024
-83.71582127812371,2106.351474879739,2017.4792539833174,3898.260849038107,11,2024
-1127.0713816140283,548.3198151342767,1609.316630601867,1461.9051944623836,12,2024
524.6746199447006,1524.507565154287,1368.921239230578,4219.234594069851,1,2025
-268.742682925252,215.75459019173638,850.0171803222455,1712.9328379675926,2,2025
91.17300829929218,1670.6742998205666,1460.3714657900155,4140.703950310379,3,2025
1124.1913419519447,1073.1265465455017,1499.59757313237,3004.7737416188274,4,2025
1369.152651972579,442.4500369173287,664.6673088051012,2345.5145697465678,5,2025
567.8291426826994,873.252909166167,863.3401015752012,1385.48630643944,10,2024
-412.1001811541198,267.64470222655325,1055.7169266631254,2363.5440497664777,11,2024
-1188.5965141402553,678.7996799611907,1230.445069329689,2845.8555193293723,12,2024
-1044.1896688385518,1948.8031377901225,1876.7271625144135,2832.0778739648554,1,2025
-261.17451491242946,134.55150150837733,672.8891156243018,1579.4040890369597,2,2025
852.5223667349713,1720.3395281118044,1841.942955011215,3787.9749459784184,3,2025
732.404842251757,411.6914782420142,861.164757224155,1189.6635247688412,4,2025
1925.1669511774899,29.28206070162298,138.20802974719345,2969.7952391207978,5,2025
27.26480761254561,-633.2311188695437,42.07527049217015,-329.2617470200412,10,2024
-1085.7464595387078,-81.27424175303372,713.3464040852996,697.3611223516068,11,2024
1455.1828133807799,1710.5395959725229,1647.8081047521066,6069.78948928942,12,2024
-1006.947766586602,-155.852162559131,552.5516897719796,-133.75094079433256,1,2025
-921.8547901636271,1861.3527020050549,2247.5870284960347,3492.084565550163,2,2025
-762.8231707383179,1191.5009316973958,1511.5509731819352,1147.4313025174552,3,2025
1842.7925681259926,1457.777074570626,1252.8836398553774,3248.2620583697785,4,2025
4103.526669037583,1257.6177712933686,627.8560873352335,2863.6736457708535,5,2025
535.4858645771138,-881.157986446841,-61.8425851688944,826.6779158932932,10,2024
1937.7735123738116,-734.4663367943331,262.8260210896517,1573.2353300410864,11,2024
-737.4288537687357,2821.7881049536304,2160.79965985505,2683.543839654502,12,2024
-909.3950812247131,372.8429043462187,755.1862986587619,383.6193066549713,1,2025
-945.8925623143273,104.2248880122662,626.0758156855788,333.03745296911075,2,2025
353.2480346519062,1331.2084190026203,1433.2450630029741,3024.1924072720703,3,2025
3636.3680178256436,-85.92059162237774,765.5717350613293,4699.145748130801,4,2025
3882.7567880611437,997.4305806029347,812.9000490738376,3651.8460378678674,5,2025
713.771440980415,-189.65976621034508,294.5118019431535,86.16093058479692,10,2024
-735.8403665045871,305.01353953358375,1196.5595581090984,2755.350687370215,11,2024
-787.5260235792603,263.9634774991805,1064.9977066640547,1418.3532365272706,12,2024
-334.51913364547886,181.76479518189012,846.7619366528504,2082.6387370147017,1,2025
-409.9402834397538,802.085678727699,1022.7604566483378,3555.940513596607,2,2025
992.5804219485589,1100.7809792777791,1041.1856386330398,3854.6562835164764,3,2025
1536.3399521541667,1185.3158059393024,1484.292348319125,4185.808280177929,4,2025
753.6417635220715,-173.73657960729793,740.7719192830923,1542.1494430988078,5,2025
-747.0109959915098,-948.5588896216022,370.0136392738908,-22.550855155032878,10,2024
31.215246209103952,279.11169221716943,711.3537515292448,1055.5086770749726,11,2024
